experiment	item	condition	conditionlabel	tasklabel	content	word	text	lab	woi	design	record	session	instructions	participant	playlist	experimentTrial	sessionTrial	recordedFile	trialDuration	date	trialStart	trialEnd	
faster3x	37	1	f3	dfd  	f_a             	AFOD                                                                                        	AFOD. PLEASE SAY AFOD AGAIN.                                                                	AFOD. PLEASE SAY AFOD AGAIN.                                                                	AFOD. PLEASE SAY AFOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	33	33	faster3x_2_37_1.wav	2.2297	07-May-2018	18:34:47	18:34:49	
faster3x	52	1	f3	dfd  	h_u             	AHOOD                                                                                       	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	34	34	faster3x_2_52_1.wav	2.0712	07-May-2018	18:34:49	18:34:51	
faster3x	16	1	f3	dfd  	d_u             	ADUDE                                                                                       	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	35	35	faster3x_2_16_1.wav	2.1387	07-May-2018	18:34:52	18:34:54	
faster3x	62	1	f3	probe	probe           	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	Fixed	y	2	instructions_f3.txt	2	1	36	36	faster3x_2_62_1.wav	2.5681	07-May-2018	18:34:54	18:34:57	
faster3x	21	1	f3	dfd  	g_i             	AGEED                                                                                       	AGEED. PLEASE SAY AGEED AGAIN.                                                              	AGEED. PLEASE SAY AGEED AGAIN.                                                              	AGEED. PLEASE SAY AGEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	37	37	faster3x_2_21_1.wav	2.5473	07-May-2018	18:34:57	18:35:00	
faster3x	12	1	f3	dfd  	t_u             	ATUDE                                                                                       	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	38	38	faster3x_2_12_1.wav	2.2307	07-May-2018	18:35:00	18:35:02	
faster3x	24	1	f3	dfd  	g_u             	AGUDE                                                                                       	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	39	39	faster3x_2_24_1.wav	2.1485	07-May-2018	18:35:02	18:35:05	
faster3x	29	1	f3	dfd  	sh_i            	ASHEED                                                                                      	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	Fixed	y	2	instructions_f3.txt	2	1	40	40	faster3x_2_29_1.wav	2.3208	07-May-2018	18:35:05	18:35:07	
faster3x	20	1	f3	dfd  	k_u             	AKUDE                                                                                       	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	41	41	faster3x_2_20_1.wav	2.3307	07-May-2018	18:35:08	18:35:10	
faster3x	41	1	f3	dfd  	h_a             	AHOD                                                                                        	AHOD. PLEASE SAY AHOD AGAIN.                                                                	AHOD. PLEASE SAY AHOD AGAIN.                                                                	AHOD. PLEASE SAY AHOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	42	42	faster3x_2_41_1.wav	5.1212	07-May-2018	18:35:10	18:35:15	
faster3x	27	1	f3	dfd  	s_a             	ASOD                                                                                        	ASOD. PLEASE SAY ASOD AGAIN.                                                                	ASOD. PLEASE SAY ASOD AGAIN.                                                                	ASOD. PLEASE SAY ASOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	43	43	faster3x_2_27_1.wav	2.3197	07-May-2018	18:35:16	18:35:18	
faster3x	47	1	f3	dfd  	r_a             	AROD                                                                                        	AROD. PLEASE SAY AROD AGAIN.                                                                	AROD. PLEASE SAY AROD AGAIN.                                                                	AROD. PLEASE SAY AROD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	44	44	faster3x_2_47_1.wav	2.3314	07-May-2018	18:35:18	18:35:21	
faster3x	50	1	f3	dfd  	h_i             	AHEED                                                                                       	AHEED. PLEASE SAY AHEED AGAIN.                                                              	AHEED. PLEASE SAY AHEED AGAIN.                                                              	AHEED. PLEASE SAY AHEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	45	45	faster3x_2_50_1.wav	2.1533	07-May-2018	18:35:21	18:35:23	
faster3x	25	1	f3	dfd  	s_i             	ASEED                                                                                       	ASEED. PLEASE SAY ASEED AGAIN.                                                              	ASEED. PLEASE SAY ASEED AGAIN.                                                              	ASEED. PLEASE SAY ASEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	46	46	faster3x_2_25_1.wav	2.2731	07-May-2018	18:35:23	18:35:26	
faster3x	4	1	f3	dfd  	p_u             	APUDE                                                                                       	APUDE. PLEASE SAY APUDE AGAIN.                                                              	APUDE. PLEASE SAY APUDE AGAIN.                                                              	APUDE. PLEASE SAY APUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	47	47	faster3x_2_4_1.wav	2.3179	07-May-2018	18:35:26	18:35:28	
faster3x	46	1	f3	dfd  	l_a             	ALOD                                                                                        	ALOD. PLEASE SAY ALOD AGAIN.                                                                	ALOD. PLEASE SAY ALOD AGAIN.                                                                	ALOD. PLEASE SAY ALOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	48	48	faster3x_2_46_1.wav	2.3422	07-May-2018	18:35:29	18:35:31	
faster3x	36	1	f3	dfd  	z_u             	AZUDE                                                                                       	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	49	49	faster3x_2_36_1.wav	2.27	07-May-2018	18:35:31	18:35:33	
faster3x	30	1	f3	dfd  	sh_ae           	ASHAD                                                                                       	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	50	50	faster3x_2_30_1.wav	2.3267	07-May-2018	18:35:34	18:35:36	
faster3x	8	1	f3	dfd  	b_u             	ABUDE                                                                                       	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	51	51	faster3x_2_8_1.wav	2.3738	07-May-2018	18:35:36	18:35:39	
faster3x	15	1	f3	dfd  	d_a             	ADOD                                                                                        	ADOD. PLEASE SAY ADOD AGAIN.                                                                	ADOD. PLEASE SAY ADOD AGAIN.                                                                	ADOD. PLEASE SAY ADOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	52	52	faster3x_2_15_1.wav	2.3322	07-May-2018	18:35:39	18:35:41	
faster3x	17	1	f3	dfd  	k_i             	AKEED                                                                                       	AKEED. PLEASE SAY AKEED AGAIN.                                                              	AKEED. PLEASE SAY AKEED AGAIN.                                                              	AKEED. PLEASE SAY AKEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	53	53	faster3x_2_17_1.wav	2.3375	07-May-2018	18:35:42	18:35:44	
faster3x	32	1	f3	dfd  	sh_u            	ASHUDE                                                                                      	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	Fixed	y	2	instructions_f3.txt	2	1	54	54	faster3x_2_32_1.wav	2.2603	07-May-2018	18:35:44	18:35:47	
faster3x	6	1	f3	dfd  	b_ae            	ABAD                                                                                        	ABAD. PLEASE SAY ABAD AGAIN.                                                                	ABAD. PLEASE SAY ABAD AGAIN.                                                                	ABAD. PLEASE SAY ABAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	55	55	faster3x_2_6_1.wav	2.0446	07-May-2018	18:35:47	18:35:49	
faster3x	31	1	f3	dfd  	sh_a            	ASHOD                                                                                       	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	56	56	faster3x_2_31_1.wav	2.2714	07-May-2018	18:35:49	18:35:52	
faster3x	38	1	f3	dfd  	v_a             	AVOD                                                                                        	AVOD. PLEASE SAY AVOD AGAIN.                                                                	AVOD. PLEASE SAY AVOD AGAIN.                                                                	AVOD. PLEASE SAY AVOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	57	57	faster3x_2_38_1.wav	2.3041	07-May-2018	18:35:52	18:35:54	
faster3x	3	1	f3	dfd  	p_a             	APOD                                                                                        	APOD. PLEASE SAY APOD AGAIN.                                                                	APOD. PLEASE SAY APOD AGAIN.                                                                	APOD. PLEASE SAY APOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	58	58	faster3x_2_3_1.wav	2.219	07-May-2018	18:35:55	18:35:57	
faster3x	18	1	f3	dfd  	k_ae            	AKAD                                                                                        	AKAD. PLEASE SAY AKAD AGAIN.                                                                	AKAD. PLEASE SAY AKAD AGAIN.                                                                	AKAD. PLEASE SAY AKAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	59	59	faster3x_2_18_1.wav	2.2509	07-May-2018	18:35:57	18:35:59	
faster3x	35	1	f3	dfd  	z_a             	AZOD                                                                                        	AZOD. PLEASE SAY AZOD AGAIN.                                                                	AZOD. PLEASE SAY AZOD AGAIN.                                                                	AZOD. PLEASE SAY AZOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	60	60	faster3x_2_35_1.wav	2.2272	07-May-2018	18:35:59	18:36:02	
faster3x	1	1	f3	dfd  	p_i             	APEED                                                                                       	APEED. PLEASE SAY APEED AGAIN.                                                              	APEED. PLEASE SAY APEED AGAIN.                                                              	APEED. PLEASE SAY APEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	61	61	faster3x_2_1_1.wav	2.2635	07-May-2018	18:36:02	18:36:04	
faster3x	44	1	f3	dfd  	m_a             	AMOD                                                                                        	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	62	62	faster3x_2_44_1.wav	2.1418	07-May-2018	18:36:05	18:36:07	
faster3x	63	1	f3	con  	monologue       	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Fixed	y	2	instructions_f3.txt	2	1	63	63	faster3x_2_63_1.wav	45.9968	07-May-2018	18:36:07	18:36:53	
faster4x	50	1	f4	dfd  	h_i             	AHEED                                                                                       	AHEED. PLEASE SAY AHEED AGAIN.                                                              	AHEED. PLEASE SAY AHEED AGAIN.                                                              	AHEED. PLEASE SAY AHEED AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	1	1	faster4x_2_50_1.wav	3.8996	07-May-2018	18:37:42	18:37:45	
faster4x	3	1	f4	dfd  	p_a             	APOD                                                                                        	APOD. PLEASE SAY APOD AGAIN.                                                                	APOD. PLEASE SAY APOD AGAIN.                                                                	APOD. PLEASE SAY APOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	2	2	faster4x_2_3_1.wav	2.3779	07-May-2018	18:37:46	18:37:48	
faster4x	1	1	f4	dfd  	p_i             	APEED                                                                                       	APEED. PLEASE SAY APEED AGAIN.                                                              	APEED. PLEASE SAY APEED AGAIN.                                                              	APEED. PLEASE SAY APEED AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	3	3	faster4x_2_1_1.wav	2.2653	07-May-2018	18:37:48	18:37:51	
faster4x	29	1	f4	dfd  	sh_i            	ASHEED                                                                                      	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	Fixed	y	3	instructions_f4.txt	2	1	4	4	faster4x_2_29_1.wav	2.6549	07-May-2018	18:37:51	18:37:54	
faster4x	39	1	f4	dfd  	th_a            	ATHOD                                                                                       	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	5	5	faster4x_2_39_1.wav	2.0484	07-May-2018	18:37:54	18:37:56	
faster4x	21	1	f4	dfd  	g_i             	AGEED                                                                                       	AGEED. PLEASE SAY AGEED AGAIN.                                                              	AGEED. PLEASE SAY AGEED AGAIN.                                                              	AGEED. PLEASE SAY AGEED AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	6	6	faster4x_2_21_1.wav	1.9473	07-May-2018	18:37:56	18:37:58	
faster4x	4	1	f4	dfd  	p_u             	APUDE                                                                                       	APUDE. PLEASE SAY APUDE AGAIN.                                                              	APUDE. PLEASE SAY APUDE AGAIN.                                                              	APUDE. PLEASE SAY APUDE AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	7	7	faster4x_2_4_1.wav	2.101	07-May-2018	18:37:59	18:38:01	
faster4x	28	1	f4	dfd  	s_u             	ASUDE                                                                                       	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	8	8	faster4x_2_28_1.wav	2.1642	07-May-2018	18:38:01	18:38:03	
faster4x	49	1	f4	dfd  	w_a             	AWOD                                                                                        	AWOD. PLEASE SAY AWOD AGAIN.                                                                	AWOD. PLEASE SAY AWOD AGAIN.                                                                	AWOD. PLEASE SAY AWOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	9	9	faster4x_2_49_1.wav	2.2138	07-May-2018	18:38:03	18:38:06	
faster4x	9	1	f4	dfd  	t_i             	ATEED                                                                                       	ATEED. PLEASE SAY ATEED AGAIN.                                                              	ATEED. PLEASE SAY ATEED AGAIN.                                                              	ATEED. PLEASE SAY ATEED AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	10	10	faster4x_2_9_1.wav	2.1086	07-May-2018	18:38:06	18:38:08	
faster4x	32	1	f4	dfd  	sh_u            	ASHUDE                                                                                      	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	Fixed	y	3	instructions_f4.txt	2	1	11	11	faster4x_2_32_1.wav	3.1733	07-May-2018	18:38:08	18:38:12	
faster4x	52	1	f4	dfd  	h_u             	AHOOD                                                                                       	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	12	12	faster4x_2_52_1.wav	11.2521	07-May-2018	18:38:12	18:38:23	
faster4x	11	1	f4	dfd  	t_a             	ATOD                                                                                        	ATOD. PLEASE SAY ATOD AGAIN.                                                                	ATOD. PLEASE SAY ATOD AGAIN.                                                                	ATOD. PLEASE SAY ATOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	13	13	faster4x_2_11_1.wav	2.7289	07-May-2018	18:38:24	18:38:27	
faster4x	53	1	f4	sit  	5 word sentence 	SIT SENTENCE1: 5 words                                                                      	5A. Wages are a key issue.                                                                  	SIT SENTENCE1: 5 words                                                                      	SIT SENTENCE1: 5 words                                                                      	Fixed	y	3	instructions_f4.txt	2	1	14	14	faster4x_2_53_1.wav	3.9334	07-May-2018	18:38:28	18:38:32	
faster4x	54	1	f4	sit  	7 word sentence 	SIT SENTENCE2: 7 words                                                                      	7A. It's training the owner that takes longer.                                              	SIT SENTENCE2: 7 words                                                                      	SIT SENTENCE2: 7 words                                                                      	Fixed	y	3	instructions_f4.txt	2	1	15	15	faster4x_2_54_1.wav	5.0973	07-May-2018	18:38:32	18:38:37	
faster4x	55	1	f4	sit  	9 word sentence 	SIT SENTENCE3: 9 words                                                                      	"9A. Eventually, of course, we all got used to it."                                         	SIT SENTENCE3: 9 words                                                                      	SIT SENTENCE3: 9 words                                                                      	Fixed	y	3	instructions_f4.txt	2	1	16	16	faster4x_2_55_1.wav	5.4267	07-May-2018	18:38:37	18:38:43	
faster4x	59	1	f4	pic  	pic             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Fixed	y	3	instructions_f4.txt	2	1	17	17	faster4x_2_59_1.wav	46.5016	07-May-2018	18:38:43	18:39:30	
faster4x	61	1	f4	pic  	pic             	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Fixed	y	3	instructions_f4.txt	2	1	18	18	faster4x_2_61_1.wav	56.6842	07-May-2018	18:39:30	18:40:27	
faster4x	62	1	f4	probe	probe           	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	Fixed	y	3	instructions_f4.txt	2	1	19	19	faster4x_2_62_1.wav	3.6679	07-May-2018	18:40:27	18:40:31	
faster4x	43	1	f4	dfd  	dj_a            	AJOD                                                                                        	AJOD. PLEASE SAY AJOD AGAIN.                                                                	AJOD. PLEASE SAY AJOD AGAIN.                                                                	AJOD. PLEASE SAY AJOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	20	20	faster4x_2_43_1.wav	3.4433	07-May-2018	18:40:31	18:40:35	
faster4x	51	1	f4	dfd  	h_ae            	AHAD                                                                                        	AHAD. PLEASE SAY AHAD AGAIN.                                                                	AHAD. PLEASE SAY AHAD AGAIN.                                                                	AHAD. PLEASE SAY AHAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	21	21	faster4x_2_51_1.wav	2.2336	07-May-2018	18:40:35	18:40:37	
faster4x	26	1	f4	dfd  	s_ae            	ASAD                                                                                        	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	22	22	faster4x_2_26_1.wav	2.7178	07-May-2018	18:40:38	18:40:40	
faster4x	8	1	f4	dfd  	b_u             	ABUDE                                                                                       	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	23	23	faster4x_2_8_1.wav	2.1284	07-May-2018	18:40:41	18:40:43	
faster4x	5	1	f4	dfd  	b_i             	ABEED                                                                                       	ABEED. PLEASE SAY ABEED AGAIN.                                                              	ABEED. PLEASE SAY ABEED AGAIN.                                                              	ABEED. PLEASE SAY ABEED AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	24	24	faster4x_2_5_1.wav	2.3839	07-May-2018	18:40:44	18:40:46	
faster4x	20	1	f4	dfd  	k_u             	AKUDE                                                                                       	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	25	25	faster4x_2_20_1.wav	2.247	07-May-2018	18:40:46	18:40:49	
faster4x	25	1	f4	dfd  	s_i             	ASEED                                                                                       	ASEED. PLEASE SAY ASEED AGAIN.                                                              	ASEED. PLEASE SAY ASEED AGAIN.                                                              	ASEED. PLEASE SAY ASEED AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	26	26	faster4x_2_25_1.wav	2.3519	07-May-2018	18:40:49	18:40:51	
faster4x	48	1	f4	dfd  	j_a             	AYOD                                                                                        	AYOD. PLEASE SAY AYOD AGAIN.                                                                	AYOD. PLEASE SAY AYOD AGAIN.                                                                	AYOD. PLEASE SAY AYOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	27	27	faster4x_2_48_1.wav	2.2097	07-May-2018	18:40:51	18:40:54	
faster4x	24	1	f4	dfd  	g_u             	AGUDE                                                                                       	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	28	28	faster4x_2_24_1.wav	1.9606	07-May-2018	18:40:54	18:40:56	
faster4x	22	1	f4	dfd  	g_ae            	AGAD                                                                                        	AGAD. PLEASE SAY AGAD AGAIN.                                                                	AGAD. PLEASE SAY AGAD AGAIN.                                                                	AGAD. PLEASE SAY AGAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	29	29	faster4x_2_22_1.wav	2.245	07-May-2018	18:40:56	18:40:58	
faster4x	33	1	f4	dfd  	z_i             	AZEED                                                                                       	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	30	30	faster4x_2_33_1.wav	2.0281	07-May-2018	18:40:59	18:41:01	
faster4x	37	1	f4	dfd  	f_a             	AFOD                                                                                        	AFOD. PLEASE SAY AFOD AGAIN.                                                                	AFOD. PLEASE SAY AFOD AGAIN.                                                                	AFOD. PLEASE SAY AFOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	31	31	faster4x_2_37_1.wav	2.1964	07-May-2018	18:41:01	18:41:03	
faster4x	12	1	f4	dfd  	t_u             	ATUDE                                                                                       	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	32	32	faster4x_2_12_1.wav	2.2227	07-May-2018	18:41:04	18:41:06	
faster4x	47	1	f4	dfd  	r_a             	AROD                                                                                        	AROD. PLEASE SAY AROD AGAIN.                                                                	AROD. PLEASE SAY AROD AGAIN.                                                                	AROD. PLEASE SAY AROD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	33	33	faster4x_2_47_1.wav	2.0475	07-May-2018	18:41:06	18:41:08	
faster4x	6	1	f4	dfd  	b_ae            	ABAD                                                                                        	ABAD. PLEASE SAY ABAD AGAIN.                                                                	ABAD. PLEASE SAY ABAD AGAIN.                                                                	ABAD. PLEASE SAY ABAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	34	34	faster4x_2_6_1.wav	2.1938	07-May-2018	18:41:08	18:41:11	
faster4x	15	1	f4	dfd  	d_a             	ADOD                                                                                        	ADOD. PLEASE SAY ADOD AGAIN.                                                                	ADOD. PLEASE SAY ADOD AGAIN.                                                                	ADOD. PLEASE SAY ADOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	35	35	faster4x_2_15_1.wav	4.7751	07-May-2018	18:41:11	18:41:16	
faster4x	44	1	f4	dfd  	m_a             	AMOD                                                                                        	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	36	36	faster4x_2_44_1.wav	2.5614	07-May-2018	18:41:16	18:41:19	
faster4x	40	1	f4	dfd  	dh_a            	ATHODD                                                                                      	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	Fixed	y	3	instructions_f4.txt	2	1	37	37	faster4x_2_40_1.wav	2.5228	07-May-2018	18:41:19	18:41:22	
faster4x	2	1	f4	dfd  	p_ae            	APAD                                                                                        	APAD. PLEASE SAY APAD AGAIN.                                                                	APAD. PLEASE SAY APAD AGAIN.                                                                	APAD. PLEASE SAY APAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	38	38	faster4x_2_2_1.wav	2.2184	07-May-2018	18:41:22	18:41:24	
faster4x	46	1	f4	dfd  	l_a             	ALOD                                                                                        	ALOD. PLEASE SAY ALOD AGAIN.                                                                	ALOD. PLEASE SAY ALOD AGAIN.                                                                	ALOD. PLEASE SAY ALOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	39	39	faster4x_2_46_1.wav	2.8954	07-May-2018	18:41:25	18:41:28	
faster4x	27	1	f4	dfd  	s_a             	ASOD                                                                                        	ASOD. PLEASE SAY ASOD AGAIN.                                                                	ASOD. PLEASE SAY ASOD AGAIN.                                                                	ASOD. PLEASE SAY ASOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	40	40	faster4x_2_27_1.wav	4.8238	07-May-2018	18:41:28	18:41:33	
faster4x	10	1	f4	dfd  	t_ae            	ATAD                                                                                        	ATAD. PLEASE SAY ATAD AGAIN.                                                                	ATAD. PLEASE SAY ATAD AGAIN.                                                                	ATAD. PLEASE SAY ATAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	41	41	faster4x_2_10_1.wav	2.4849	07-May-2018	18:41:33	18:41:36	
faster4x	7	1	f4	dfd  	b_a             	ABOD                                                                                        	ABOD. PLEASE SAY ABOD AGAIN.                                                                	ABOD. PLEASE SAY ABOD AGAIN.                                                                	ABOD. PLEASE SAY ABOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	42	42	faster4x_2_7_1.wav	3.3712	07-May-2018	18:41:42	18:41:46	
faster4x	35	1	f4	dfd  	z_a             	AZOD                                                                                        	AZOD. PLEASE SAY AZOD AGAIN.                                                                	AZOD. PLEASE SAY AZOD AGAIN.                                                                	AZOD. PLEASE SAY AZOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	43	43	faster4x_2_35_1.wav	2.6034	07-May-2018	18:41:46	18:41:49	
faster4x	23	1	f4	dfd  	g_a             	AGOD                                                                                        	AGOD. PLEASE SAY AGOD AGAIN.                                                                	AGOD. PLEASE SAY AGOD AGAIN.                                                                	AGOD. PLEASE SAY AGOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	44	44	faster4x_2_23_1.wav	2.6896	07-May-2018	18:41:49	18:41:52	
